run_id,trace,framework,sweep,num_dcs,target_util,large_frac,distribution,prediction_noise,run,scope,status,epochs_completed,epochs_expected,metric_source,avg_ttft_s,total_carbon_kg,total_water_m3,total_energy_usd,total_energy_kwh,avg_epoch_phv,elapsed_min,exit_code,start_time,end_time,command
155,burstgpt,perllm,mix_sweep,8,0.95,0.50,even,0.00,5,run,ok,96,96,final-report,1.777948,62337.262,3349578.0715,25013.324,166249.269,,3.25,0,2026-06-10T18:53:45,2026-06-10T18:57:00,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
156,burstgpt,splitwise,mix_sweep,8,0.95,0.50,even,0.00,1,run,ok,96,96,final-report,1.752027,41949.874,1646954.2691,19815.453,124407.279,,3.63,0,2026-06-10T18:57:00,2026-06-10T19:00:38,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
157,burstgpt,splitwise,mix_sweep,8,0.95,0.50,even,0.00,2,run,ok,96,96,final-report,1.752027,41949.874,1646954.2691,19815.453,124407.279,,3.65,0,2026-06-10T19:00:38,2026-06-10T19:04:17,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
158,burstgpt,splitwise,mix_sweep,8,0.95,0.50,even,0.00,3,run,ok,96,96,final-report,1.752027,41949.874,1646954.2691,19815.453,124407.279,,3.60,0,2026-06-10T19:04:17,2026-06-10T19:07:53,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
159,burstgpt,splitwise,mix_sweep,8,0.95,0.50,even,0.00,4,run,ok,96,96,final-report,1.752027,41949.874,1646954.2691,19815.453,124407.279,,3.59,0,2026-06-10T19:07:53,2026-06-10T19:11:29,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
160,burstgpt,splitwise,mix_sweep,8,0.95,0.50,even,0.00,5,run,ok,96,96,final-report,1.752027,41949.874,1646954.2691,19815.453,124407.279,,3.57,0,2026-06-10T19:11:29,2026-06-10T19:15:03,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
161,burstgpt,helix,mix_sweep,8,0.95,0.50,even,0.00,1,run,ok,96,96,final-report,1.921587,60375.405,3372563.9037,24795.257,167063.403,,3.23,0,2026-06-10T19:15:03,2026-06-10T19:18:17,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
162,burstgpt,helix,mix_sweep,8,0.95,0.50,even,0.00,2,run,ok,96,96,final-report,1.921587,60375.405,3372563.9037,24795.257,167063.403,,3.22,0,2026-06-10T19:18:17,2026-06-10T19:21:30,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
163,burstgpt,helix,mix_sweep,8,0.95,0.50,even,0.00,3,run,ok,96,96,final-report,1.921587,60375.405,3372563.9037,24795.257,167063.403,,3.27,0,2026-06-10T19:21:30,2026-06-10T19:24:46,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
164,burstgpt,helix,mix_sweep,8,0.95,0.50,even,0.00,4,run,ok,96,96,final-report,1.921587,60375.405,3372563.9037,24795.257,167063.403,,3.24,0,2026-06-10T19:24:46,2026-06-10T19:28:00,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
165,burstgpt,helix,mix_sweep,8,0.95,0.50,even,0.00,5,run,ok,96,96,final-report,1.921587,60375.405,3372563.9037,24795.257,167063.403,,3.23,0,2026-06-10T19:28:00,2026-06-10T19:31:14,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
166,burstgpt,perllm,mix_sweep,8,0.95,1.00,even,0.00,1,run,ok,96,96,final-report,3.968002,63165.720,3359403.6269,25356.454,167849.302,,2.08,0,2026-06-10T19:31:14,2026-06-10T19:33:19,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
167,burstgpt,perllm,mix_sweep,8,0.95,1.00,even,0.00,2,run,ok,96,96,final-report,3.968002,63165.720,3359403.6269,25356.454,167849.302,,2.14,0,2026-06-10T19:33:19,2026-06-10T19:35:27,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
168,burstgpt,perllm,mix_sweep,8,0.95,1.00,even,0.00,3,run,ok,96,96,final-report,3.968002,63165.720,3359403.6269,25356.454,167849.302,,2.10,0,2026-06-10T19:35:27,2026-06-10T19:37:33,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
169,burstgpt,perllm,mix_sweep,8,0.95,1.00,even,0.00,4,run,ok,96,96,final-report,3.968002,63165.720,3359403.6269,25356.454,167849.302,,2.11,0,2026-06-10T19:37:33,2026-06-10T19:39:40,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
170,burstgpt,perllm,mix_sweep,8,0.95,1.00,even,0.00,5,run,ok,96,96,final-report,3.968002,63165.720,3359403.6269,25356.454,167849.302,,2.11,0,2026-06-10T19:39:40,2026-06-10T19:41:46,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
171,burstgpt,splitwise,mix_sweep,8,0.95,1.00,even,0.00,1,run,ok,96,96,final-report,3.910368,43315.956,1690521.4874,20426.841,128105.957,,2.25,0,2026-06-10T19:41:46,2026-06-10T19:44:01,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
172,burstgpt,splitwise,mix_sweep,8,0.95,1.00,even,0.00,2,run,ok,96,96,final-report,3.910368,43315.956,1690521.4874,20426.841,128105.957,,2.26,0,2026-06-10T19:44:01,2026-06-10T19:46:17,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
173,burstgpt,splitwise,mix_sweep,8,0.95,1.00,even,0.00,3,run,ok,96,96,final-report,3.910368,43315.956,1690521.4874,20426.841,128105.957,,2.25,0,2026-06-10T19:46:17,2026-06-10T19:48:32,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
174,burstgpt,splitwise,mix_sweep,8,0.95,1.00,even,0.00,4,run,ok,96,96,final-report,3.910368,43315.956,1690521.4874,20426.841,128105.957,,2.26,0,2026-06-10T19:48:32,2026-06-10T19:50:47,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
175,burstgpt,splitwise,mix_sweep,8,0.95,1.00,even,0.00,5,run,ok,96,96,final-report,3.910368,43315.956,1690521.4874,20426.841,128105.957,,2.25,0,2026-06-10T19:50:47,2026-06-10T19:53:02,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
176,burstgpt,helix,mix_sweep,8,0.95,1.00,even,0.00,1,run,ok,96,96,final-report,4.999522,61742.830,3566181.4385,25413.876,171882.566,,2.06,0,2026-06-10T19:53:02,2026-06-10T19:55:06,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
177,burstgpt,helix,mix_sweep,8,0.95,1.00,even,0.00,2,run,ok,96,96,final-report,4.999522,61742.830,3566181.4385,25413.876,171882.566,,2.07,0,2026-06-10T19:55:06,2026-06-10T19:57:10,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
178,burstgpt,helix,mix_sweep,8,0.95,1.00,even,0.00,3,run,ok,96,96,final-report,4.999522,61742.830,3566181.4385,25413.876,171882.566,,2.09,0,2026-06-10T19:57:10,2026-06-10T19:59:15,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
179,burstgpt,helix,mix_sweep,8,0.95,1.00,even,0.00,4,run,ok,96,96,final-report,4.999522,61742.830,3566181.4385,25413.876,171882.566,,2.08,0,2026-06-10T19:59:15,2026-06-10T20:01:20,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
180,burstgpt,helix,mix_sweep,8,0.95,1.00,even,0.00,5,run,ok,96,96,final-report,4.999522,61742.830,3566181.4385,25413.876,171882.566,,2.08,0,2026-06-10T20:01:20,2026-06-10T20:03:25,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even
181,burstgpt,perllm,origin_sweep,8,0.95,0.75,population,0.00,1,run,ok,96,96,final-report,2.151139,60647.311,3204375.1519,24300.351,160657.081,,2.58,0,2026-06-10T20:03:25,2026-06-10T20:06:00,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
182,burstgpt,perllm,origin_sweep,8,0.95,0.75,population,0.00,2,run,ok,96,96,final-report,2.151139,60647.311,3204375.1519,24300.351,160657.081,,2.59,0,2026-06-10T20:06:00,2026-06-10T20:08:35,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
183,burstgpt,perllm,origin_sweep,8,0.95,0.75,population,0.00,3,run,ok,96,96,final-report,2.151139,60647.311,3204375.1519,24300.351,160657.081,,2.59,0,2026-06-10T20:08:35,2026-06-10T20:11:10,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
184,burstgpt,perllm,origin_sweep,8,0.95,0.75,population,0.00,4,run,ok,96,96,final-report,2.151139,60647.311,3204375.1519,24300.351,160657.081,,2.58,0,2026-06-10T20:11:10,2026-06-10T20:13:45,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
185,burstgpt,perllm,origin_sweep,8,0.95,0.75,population,0.00,5,run,ok,96,96,final-report,2.151139,60647.311,3204375.1519,24300.351,160657.081,,2.55,0,2026-06-10T20:13:45,2026-06-10T20:16:18,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
186,burstgpt,splitwise,origin_sweep,8,0.95,0.75,population,0.00,1,run,ok,96,96,final-report,2.328753,36655.088,1573418.9734,18334.830,112837.034,,2.79,0,2026-06-10T20:16:18,2026-06-10T20:19:06,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
187,burstgpt,splitwise,origin_sweep,8,0.95,0.75,population,0.00,2,run,ok,96,96,final-report,2.328753,36655.088,1573418.9734,18334.830,112837.034,,2.74,0,2026-06-10T20:19:06,2026-06-10T20:21:50,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
188,burstgpt,splitwise,origin_sweep,8,0.95,0.75,population,0.00,3,run,ok,96,96,final-report,2.328753,36655.088,1573418.9734,18334.830,112837.034,,2.77,0,2026-06-10T20:21:50,2026-06-10T20:24:36,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
189,burstgpt,splitwise,origin_sweep,8,0.95,0.75,population,0.00,4,run,ok,96,96,final-report,2.328753,36655.088,1573418.9734,18334.830,112837.034,,2.75,0,2026-06-10T20:24:36,2026-06-10T20:27:21,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
190,burstgpt,splitwise,origin_sweep,8,0.95,0.75,population,0.00,5,run,ok,96,96,final-report,2.328753,36655.088,1573418.9734,18334.830,112837.034,,2.77,0,2026-06-10T20:27:21,2026-06-10T20:30:07,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework splitwise --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
191,burstgpt,helix,origin_sweep,8,0.95,0.75,population,0.00,1,run,ok,96,96,final-report,2.223743,58987.026,3247849.6132,24351.181,162877.867,,2.57,0,2026-06-10T20:30:07,2026-06-10T20:32:42,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
192,burstgpt,helix,origin_sweep,8,0.95,0.75,population,0.00,2,run,ok,96,96,final-report,2.223743,58987.026,3247849.6132,24351.181,162877.867,,2.53,0,2026-06-10T20:32:42,2026-06-10T20:35:14,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
193,burstgpt,helix,origin_sweep,8,0.95,0.75,population,0.00,3,run,ok,96,96,final-report,2.223743,58987.026,3247849.6132,24351.181,162877.867,,2.53,0,2026-06-10T20:35:14,2026-06-10T20:37:45,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
194,burstgpt,helix,origin_sweep,8,0.95,0.75,population,0.00,4,run,ok,96,96,final-report,2.223743,58987.026,3247849.6132,24351.181,162877.867,,2.54,0,2026-06-10T20:37:45,2026-06-10T20:40:18,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
195,burstgpt,helix,origin_sweep,8,0.95,0.75,population,0.00,5,run,ok,96,96,final-report,2.223743,58987.026,3247849.6132,24351.181,162877.867,,2.55,0,2026-06-10T20:40:18,2026-06-10T20:42:51,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework helix --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution population
196,burstgpt,perllm,origin_sweep,8,0.95,0.75,time,0.00,1,run,ok,96,96,final-report,2.165880,62289.698,3379316.2624,25011.625,166287.955,,2.82,0,2026-06-10T20:42:51,2026-06-10T20:45:40,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework perllm --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution time
