run_id,trace,framework,sweep,num_dcs,target_util,large_frac,distribution,prediction_noise,run,scope,status,epochs_completed,epochs_expected,metric_source,avg_ttft_s,total_carbon_kg,total_water_m3,total_energy_usd,total_energy_kwh,avg_epoch_phv,elapsed_min,exit_code,start_time,end_time,command
1,burstgpt,parliament,baseline,8,0.95,0.75,even,0.00,1,run,ok,96,96,final-report,2.079849,34074.495,2001790.9068,14585.561,98928.028,,56.33,0,2026-06-11T16:42:21,2026-06-11T17:38:41,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs8|util0.95|lf0.75|even|noise0.00
2,burstgpt,parliament,baseline,8,0.95,0.75,even,0.00,2,run,ok,96,96,final-report,2.099887,39864.912,1847632.4350,17736.874,111580.958,,56.45,0,2026-06-11T17:38:41,2026-06-11T18:35:07,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs8|util0.95|lf0.75|even|noise0.00
3,burstgpt,parliament,baseline,8,0.95,0.75,even,0.00,3,run,ok,96,96,final-report,2.093507,31036.943,2193071.2618,13333.243,90090.951,,56.03,0,2026-06-11T18:35:07,2026-06-11T19:31:09,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs8|util0.95|lf0.75|even|noise0.00
4,burstgpt,parliament,baseline,8,0.95,0.75,even,0.00,4,run,ok,96,96,final-report,2.229081,31943.664,1993163.2590,14456.077,91911.338,,56.48,0,2026-06-11T19:31:09,2026-06-11T20:27:39,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs8|util0.95|lf0.75|even|noise0.00
5,burstgpt,parliament,baseline,8,0.95,0.75,even,0.00,5,run,ok,96,96,final-report,2.130392,31888.210,2007413.7851,13833.124,94807.556,,56.29,0,2026-06-11T20:27:39,2026-06-11T21:23:56,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs8|util0.95|lf0.75|even|noise0.00
6,burstgpt,hybrid,baseline,8,0.95,0.75,even,0.00,1,run,ok,96,96,final-report,2.337943,23518.842,1758040.8608,8010.629,76645.180,28124350014995.41,4.56,0,2026-06-11T21:23:56,2026-06-11T21:29:31,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs8|util0.95|lf0.75|even|noise0.00
7,burstgpt,hybrid,baseline,8,0.95,0.75,even,0.00,2,run,ok,96,96,final-report,2.337943,23518.842,1758040.8608,8010.629,76645.180,28124350014995.41,4.55,0,2026-06-11T21:29:31,2026-06-11T21:35:06,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs8|util0.95|lf0.75|even|noise0.00
8,burstgpt,hybrid,baseline,8,0.95,0.75,even,0.00,3,run,ok,96,96,final-report,2.337943,23518.842,1758040.8608,8010.629,76645.180,28124350014995.41,4.52,0,2026-06-11T21:35:06,2026-06-11T21:40:39,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs8|util0.95|lf0.75|even|noise0.00
9,burstgpt,hybrid,baseline,8,0.95,0.75,even,0.00,4,run,ok,96,96,final-report,2.337943,23518.842,1758040.8608,8010.629,76645.180,28124350014995.41,4.58,0,2026-06-11T21:40:39,2026-06-11T21:46:14,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs8|util0.95|lf0.75|even|noise0.00
10,burstgpt,hybrid,baseline,8,0.95,0.75,even,0.00,5,run,ok,96,96,final-report,2.337943,23518.842,1758040.8608,8010.629,76645.180,28124350014995.41,4.54,0,2026-06-11T21:46:14,2026-06-11T21:51:47,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 8 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs8|util0.95|lf0.75|even|noise0.00
11,burstgpt,parliament,dc_sweep,4,0.95,0.75,even,0.00,1,run,ok,96,96,final-report,2.016491,36830.627,1894302.7356,15700.337,103189.671,,59.40,0,2026-06-11T21:51:47,2026-06-11T22:51:11,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 4 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs4|util0.95|lf0.75|even|noise0.00
12,burstgpt,parliament,dc_sweep,4,0.95,0.75,even,0.00,2,run,ok,96,96,final-report,2.164267,33502.593,2118994.5460,13903.028,97565.744,,59.65,0,2026-06-11T22:51:11,2026-06-11T23:50:50,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 4 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs4|util0.95|lf0.75|even|noise0.00
13,burstgpt,parliament,dc_sweep,4,0.95,0.75,even,0.00,3,run,ok,96,96,final-report,2.085818,43502.746,1957477.9939,17772.414,117170.219,,59.63,0,2026-06-11T23:50:50,2026-06-12T00:50:27,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 4 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs4|util0.95|lf0.75|even|noise0.00
14,burstgpt,parliament,dc_sweep,4,0.95,0.75,even,0.00,4,run,ok,96,96,final-report,2.146780,36318.642,2549742.1099,16003.607,110306.097,,59.24,0,2026-06-12T00:50:27,2026-06-12T01:49:42,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 4 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs4|util0.95|lf0.75|even|noise0.00
15,burstgpt,parliament,dc_sweep,4,0.95,0.75,even,0.00,5,run,ok,96,96,final-report,2.036585,38945.922,1846971.9119,15802.154,104491.580,,59.47,0,2026-06-12T01:49:42,2026-06-12T02:49:10,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 4 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs4|util0.95|lf0.75|even|noise0.00
16,burstgpt,hybrid,dc_sweep,4,0.95,0.75,even,0.00,1,run,ok,96,96,final-report,2.274926,24169.258,1816615.5604,8242.498,78828.086,42982911403846.71,5.17,0,2026-06-12T02:49:10,2026-06-12T02:55:21,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 4 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs4|util0.95|lf0.75|even|noise0.00
17,burstgpt,hybrid,dc_sweep,4,0.95,0.75,even,0.00,2,run,ok,96,96,final-report,2.274926,24169.258,1816615.5604,8242.498,78828.086,42982911403846.71,5.18,0,2026-06-12T02:55:21,2026-06-12T03:01:33,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 4 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs4|util0.95|lf0.75|even|noise0.00
18,burstgpt,hybrid,dc_sweep,4,0.95,0.75,even,0.00,3,run,ok,96,96,final-report,2.274926,24169.258,1816615.5604,8242.498,78828.086,42982911403846.71,5.15,0,2026-06-12T03:01:33,2026-06-12T03:07:43,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 4 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs4|util0.95|lf0.75|even|noise0.00
19,burstgpt,hybrid,dc_sweep,4,0.95,0.75,even,0.00,4,run,ok,96,96,final-report,2.274926,24169.258,1816615.5604,8242.498,78828.086,42982911403846.71,5.11,0,2026-06-12T03:07:43,2026-06-12T03:13:51,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 4 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs4|util0.95|lf0.75|even|noise0.00
20,burstgpt,hybrid,dc_sweep,4,0.95,0.75,even,0.00,5,run,ok,96,96,final-report,2.274926,24169.258,1816615.5604,8242.498,78828.086,42982911403846.71,5.12,0,2026-06-12T03:13:51,2026-06-12T03:20:00,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 4 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs4|util0.95|lf0.75|even|noise0.00
21,burstgpt,parliament,dc_sweep,6,0.95,0.75,even,0.00,1,run,ok,96,96,final-report,1.987284,35692.412,2000208.8622,15903.775,100402.191,,70.69,0,2026-06-12T03:20:00,2026-06-12T04:30:41,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 6 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs6|util0.95|lf0.75|even|noise0.00
22,burstgpt,parliament,dc_sweep,6,0.95,0.75,even,0.00,2,run,ok,96,96,final-report,1.913932,39023.160,1918497.1004,16439.648,107814.881,,69.78,0,2026-06-12T04:30:41,2026-06-12T05:40:28,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 6 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs6|util0.95|lf0.75|even|noise0.00
23,burstgpt,parliament,dc_sweep,6,0.95,0.75,even,0.00,3,run,ok,96,96,final-report,1.888733,37130.546,2259843.9403,15196.325,104356.268,,70.01,0,2026-06-12T05:40:28,2026-06-12T06:50:29,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 6 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs6|util0.95|lf0.75|even|noise0.00
24,burstgpt,parliament,dc_sweep,6,0.95,0.75,even,0.00,4,run,ok,96,96,final-report,1.921123,37624.643,2089740.3165,15365.001,103379.464,,69.40,0,2026-06-12T06:50:29,2026-06-12T07:59:53,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 6 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs6|util0.95|lf0.75|even|noise0.00
25,burstgpt,parliament,dc_sweep,6,0.95,0.75,even,0.00,5,run,ok,96,96,final-report,1.947416,38558.759,1966871.5425,15552.841,105424.222,,70.03,0,2026-06-12T07:59:53,2026-06-12T09:09:55,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 6 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs6|util0.95|lf0.75|even|noise0.00
26,burstgpt,hybrid,dc_sweep,6,0.95,0.75,even,0.00,1,run,ok,96,96,final-report,2.247302,25181.624,1907032.4256,8597.094,82217.402,64647035659410.09,6.19,0,2026-06-12T09:09:55,2026-06-12T09:17:08,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 6 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs6|util0.95|lf0.75|even|noise0.00
27,burstgpt,hybrid,dc_sweep,6,0.95,0.75,even,0.00,2,run,ok,96,96,final-report,2.247302,25181.624,1907032.4256,8597.094,82217.402,64647035659410.09,6.22,0,2026-06-12T09:17:08,2026-06-12T09:24:23,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 6 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs6|util0.95|lf0.75|even|noise0.00
28,burstgpt,hybrid,dc_sweep,6,0.95,0.75,even,0.00,3,run,ok,96,96,final-report,2.247302,25181.624,1907032.4256,8597.094,82217.402,64647035659410.09,6.17,0,2026-06-12T09:24:23,2026-06-12T09:31:35,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 6 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs6|util0.95|lf0.75|even|noise0.00
29,burstgpt,hybrid,dc_sweep,6,0.95,0.75,even,0.00,4,run,ok,96,96,final-report,2.247302,25181.624,1907032.4256,8597.094,82217.402,64647035659410.09,6.38,0,2026-06-12T09:31:35,2026-06-12T09:39:00,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 6 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs6|util0.95|lf0.75|even|noise0.00
30,burstgpt,hybrid,dc_sweep,6,0.95,0.75,even,0.00,5,run,ok,96,96,final-report,2.247302,25181.624,1907032.4256,8597.094,82217.402,64647035659410.09,6.39,0,2026-06-12T09:39:00,2026-06-12T09:46:26,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 6 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs6|util0.95|lf0.75|even|noise0.00
31,burstgpt,parliament,dc_sweep,10,0.95,0.75,even,0.00,1,run,ok,96,96,final-report,2.301608,30372.258,1564360.7010,13012.372,87404.530,,54.48,0,2026-06-12T09:46:26,2026-06-12T10:40:55,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 10 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs10|util0.95|lf0.75|even|noise0.00
32,burstgpt,parliament,dc_sweep,10,0.95,0.75,even,0.00,2,run,ok,96,96,final-report,2.206316,36216.783,1714284.9057,14656.081,101120.686,,54.12,0,2026-06-12T10:40:55,2026-06-12T11:35:02,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 10 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs10|util0.95|lf0.75|even|noise0.00
33,burstgpt,parliament,dc_sweep,10,0.95,0.75,even,0.00,3,run,ok,96,96,final-report,2.283209,34621.820,1590972.0210,12760.522,91746.661,,54.30,0,2026-06-12T11:35:02,2026-06-12T12:29:20,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 10 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs10|util0.95|lf0.75|even|noise0.00
34,burstgpt,parliament,dc_sweep,10,0.95,0.75,even,0.00,4,run,ok,96,96,final-report,2.243239,36226.510,1868213.9022,14984.147,103432.434,,54.82,0,2026-06-12T12:29:20,2026-06-12T13:24:09,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 10 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs10|util0.95|lf0.75|even|noise0.00
35,burstgpt,parliament,dc_sweep,10,0.95,0.75,even,0.00,5,run,ok,96,96,final-report,2.332952,38806.614,2331241.5253,15742.613,109266.787,,54.56,0,2026-06-12T13:24:09,2026-06-12T14:18:43,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 10 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs10|util0.95|lf0.75|even|noise0.00
36,burstgpt,hybrid,dc_sweep,10,0.95,0.75,even,0.00,1,run,ok,96,96,final-report,2.379791,23300.726,1739788.5937,7933.312,75918.321,25496335294713.96,4.40,0,2026-06-12T14:18:43,2026-06-12T14:24:08,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 10 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs10|util0.95|lf0.75|even|noise0.00
37,burstgpt,hybrid,dc_sweep,10,0.95,0.75,even,0.00,2,run,ok,96,96,final-report,2.379791,23300.726,1739788.5937,7933.312,75918.321,25496335294713.96,4.49,0,2026-06-12T14:24:08,2026-06-12T14:29:38,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 10 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs10|util0.95|lf0.75|even|noise0.00
38,burstgpt,hybrid,dc_sweep,10,0.95,0.75,even,0.00,3,run,ok,96,96,final-report,2.379791,23300.726,1739788.5937,7933.312,75918.321,25496335294713.96,4.43,0,2026-06-12T14:29:38,2026-06-12T14:35:05,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 10 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs10|util0.95|lf0.75|even|noise0.00
39,burstgpt,hybrid,dc_sweep,10,0.95,0.75,even,0.00,4,run,ok,96,96,final-report,2.379791,23300.726,1739788.5937,7933.312,75918.321,25496335294713.96,4.29,0,2026-06-12T14:35:05,2026-06-12T14:40:23,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 10 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs10|util0.95|lf0.75|even|noise0.00
40,burstgpt,hybrid,dc_sweep,10,0.95,0.75,even,0.00,5,run,ok,96,96,final-report,2.379791,23300.726,1739788.5937,7933.312,75918.321,25496335294713.96,4.41,0,2026-06-12T14:40:23,2026-06-12T14:45:48,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework hybrid --epoch 96 --num-dcs 10 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs10|util0.95|lf0.75|even|noise0.00
41,burstgpt,parliament,dc_sweep,12,0.95,0.75,even,0.00,1,run,ok,96,96,final-report,2.165905,36327.733,1867804.6221,15604.535,99788.708,,63.53,0,2026-06-12T14:45:48,2026-06-12T15:49:20,/home/sirui/anaconda3/bin/python3 -u simulator_LLM.py --framework parliament --epoch 96 --num-dcs 12 --target-util 0.95 --autoscale-mode global_peak --autoscale-max-drop 0.02 --autoscale-max-mult 1500000 --autoscale-max-rows 16000000 --autoscale-search-steps 9 --distribution even --autoscale-target-token-scale 50.000000 --autoscale-plan-cache experiment_results/autoscale_plans.json --autoscale-plan-key burstgpt|dcs12|util0.95|lf0.75|even|noise0.00
