num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
4,94GB,,1407,1407,,1083,,0,0,1,1600,INT8 (70B),Summarization
4,94GB,136,,,,,,0,0,16,1600,FP8,Chat
4,94GB,,1190,1190,,917,,0,0,16,1600,FP8 (70B),Chat
4,94GB,211,,,,,,0,0,16,1600,FP16 (Base),Chat
4,94GB,,1845,1845,,1421,,0,0,16,1600,FP16 (Base) (70B),Chat
4,94GB,143,,,,,,0,0,16,1600,INT8,Chat
4,94GB,,1250,1250,,963,,0,0,16,1600,INT8 (70B),Chat
4,94GB,1116,,,,,,0,0,16,1600,FP8,Novel
4,94GB,,9762,9762,,7517,,0,0,16,1600,FP8 (70B),Novel
4,94GB,1730,,,,,,0,0,16,1600,FP16 (Base),Novel
4,94GB,,15131,15131,,11651,,0,0,16,1600,FP16 (Base) (70B),Novel
4,94GB,1172,,,,,,0,0,16,1600,INT8,Novel
4,94GB,,10250,10250,,7893,,0,0,16,1600,INT8 (70B),Novel
4,94GB,165,,,,,,0,0,16,1600,FP8,Summarization
4,94GB,,1441,1441,,1109,,0,0,16,1600,FP8 (70B),Summarization
4,94GB,255,,,,,,0,0,16,1600,FP16 (Base),Summarization
4,94GB,,2233,2233,,1719,,0,0,16,1600,FP16 (Base) (70B),Summarization
4,94GB,173,,,,,,0,0,16,1600,INT8,Summarization
4,94GB,,1513,1513,,1165,,0,0,16,1600,INT8 (70B),Summarization
4,94GB,142,,,,,,0,0,64,1600,FP8,Chat
4,94GB,,1246,1246,,959,,0,0,64,1600,FP8 (70B),Chat
4,94GB,221,,,,,,0,0,64,1600,FP16 (Base),Chat
4,94GB,,1931,1931,,1487,,0,0,64,1600,FP16 (Base) (70B),Chat
4,94GB,150,,,,,,0,0,64,1600,INT8,Chat
4,94GB,,1308,1308,,1007,,0,0,64,1600,INT8 (70B),Chat
4,94GB,1168,,,,,,0,0,64,1600,FP8,Novel
4,94GB,,10216,10216,,7866,,0,0,64,1600,FP8 (70B),Novel
4,94GB,1810,,,,,,0,0,64,1600,FP16 (Base),Novel
4,94GB,,15835,15835,,12193,,0,0,64,1600,FP16 (Base) (70B),Novel
4,94GB,1226,,,,,,0,0,64,1600,INT8,Novel
4,94GB,,10727,10727,,8260,,0,0,64,1600,INT8 (70B),Novel
4,94GB,172,,,,,,0,0,64,1600,FP8,Summarization
4,94GB,,1508,1508,,1161,,0,0,64,1600,FP8 (70B),Summarization
4,94GB,267,,,,,,0,0,64,1600,FP16 (Base),Summarization
4,94GB,,2337,2337,,1799,,0,0,64,1600,FP16 (Base) (70B),Summarization
4,94GB,181,,,,,,0,0,64,1600,INT8,Summarization
4,94GB,,1583,1583,,1219,,0,0,64,1600,INT8 (70B),Summarization
4,94GB,247,,,,,,0,0,256,1600,FP8,Chat
4,94GB,,2160,2160,,1663,,0,0,256,1600,FP8 (70B),Chat
4,94GB,383,,,,,,0,0,256,1600,FP16 (Base),Chat
4,94GB,,3347,3347,,2577,,0,0,256,1600,FP16 (Base) (70B),Chat
4,94GB,259,,,,,,0,0,256,1600,INT8,Chat
4,94GB,,2267,2267,,1746,,0,0,256,1600,INT8 (70B),Chat
4,94GB,2025,,,,,,0,0,256,1600,FP8,Novel
4,94GB,,17708,17708,,13635,,0,0,256,1600,FP8 (70B),Novel
4,94GB,3138,,,,,,0,0,256,1600,FP16 (Base),Novel
4,94GB,,27447,27447,,21134,,0,0,256,1600,FP16 (Base) (70B),Novel
4,94GB,2126,,,,,,0,0,256,1600,INT8,Novel
4,94GB,,18593,18593,,14317,,0,0,256,1600,INT8 (70B),Novel
4,94GB,299,,,,,,0,0,256,1600,FP8,Summarization
4,94GB,,2613,2613,,2012,,0,0,256,1600,FP8 (70B),Summarization
4,94GB,463,,,,,,0,0,256,1600,FP16 (Base),Summarization
4,94GB,,4050,4050,,3119,,0,0,256,1600,FP16 (Base) (70B),Summarization
4,94GB,314,,,,,,0,0,256,1600,INT8,Summarization
4,94GB,,2744,2744,,2113,,0,0,256,1600,INT8 (70B),Summarization
8,94GB,60,,,,,,0,0,1,3200,FP8,Chat
8,94GB,,527,527,,406,,0,0,1,3200,FP8 (70B),Chat
8,94GB,93,,,,,,0,0,1,3200,FP16 (Base),Chat
8,94GB,,817,817,,629,,0,0,1,3200,FP16 (Base) (70B),Chat
8,94GB,63,,,,,,0,0,1,3200,INT8,Chat
8,94GB,,554,554,,426,,0,0,1,3200,INT8 (70B),Chat
8,94GB,494,,,,,,0,0,1,3200,FP8,Novel
8,94GB,,4324,4324,,3330,,0,0,1,3200,FP8 (70B),Novel
8,94GB,766,,,,,,0,0,1,3200,FP16 (Base),Novel
8,94GB,,6703,6703,,5161,,0,0,1,3200,FP16 (Base) (70B),Novel
8,94GB,519,,,,,,0,0,1,3200,INT8,Novel
8,94GB,,4541,4541,,3496,,0,0,1,3200,INT8 (70B),Novel
8,94GB,73,,,,,,0,0,1,3200,FP8,Summarization
8,94GB,,638,638,,491,,0,0,1,3200,FP8 (70B),Summarization
8,94GB,113,,,,,,0,0,1,3200,FP16 (Base),Summarization
8,94GB,,989,989,,762,,0,0,1,3200,FP16 (Base) (70B),Summarization
8,94GB,77,,,,,,0,0,1,3200,INT8,Summarization
8,94GB,,670,670,,516,,0,0,1,3200,INT8 (70B),Summarization
8,94GB,65,,,,,,0,0,16,3200,FP8,Chat
8,94GB,,567,567,,437,,0,0,16,3200,FP8 (70B),Chat
8,94GB,100,,,,,,0,0,16,3200,FP16 (Base),Chat
8,94GB,,879,879,,677,,0,0,16,3200,FP16 (Base) (70B),Chat
8,94GB,68,,,,,,0,0,16,3200,INT8,Chat
8,94GB,,595,595,,458,,0,0,16,3200,INT8 (70B),Chat
8,94GB,531,,,,,,0,0,16,3200,FP8,Novel
8,94GB,,4649,4649,,3579,,0,0,16,3200,FP8 (70B),Novel
8,94GB,824,,,,,,0,0,16,3200,FP16 (Base),Novel
8,94GB,,7205,7205,,5548,,0,0,16,3200,FP16 (Base) (70B),Novel
8,94GB,558,,,,,,0,0,16,3200,INT8,Novel
8,94GB,,4881,4881,,3758,,0,0,16,3200,INT8 (70B),Novel
8,94GB,78,,,,,,0,0,16,3200,FP8,Summarization
8,94GB,,686,686,,528,,0,0,16,3200,FP8 (70B),Summarization
8,94GB,122,,,,,,0,0,16,3200,FP16 (Base),Summarization
8,94GB,,1063,1063,,819,,0,0,16,3200,FP16 (Base) (70B),Summarization
8,94GB,82,,,,,,0,0,16,3200,INT8,Summarization
8,94GB,,720,720,,555,,0,0,16,3200,INT8 (70B),Summarization
8,94GB,68,,,,,,0,0,64,3200,FP8,Chat
8,94GB,,593,593,,457,,0,0,64,3200,FP8 (70B),Chat
8,94GB,105,,,,,,0,0,64,3200,FP16 (Base),Chat
8,94GB,,920,920,,708,,0,0,64,3200,FP16 (Base) (70B),Chat
8,94GB,71,,,,,,0,0,64,3200,INT8,Chat
8,94GB,,623,623,,480,,0,0,64,3200,INT8 (70B),Chat
8,94GB,556,,,,,,0,0,64,3200,FP8,Novel
8,94GB,,4865,4865,,3746,,0,0,64,3200,FP8 (70B),Novel
8,94GB,862,,,,,,0,0,64,3200,FP16 (Base),Novel
8,94GB,,7540,7540,,5806,,0,0,64,3200,FP16 (Base) (70B),Novel
8,94GB,584,,,,,,0,0,64,3200,INT8,Novel
8,94GB,,5108,5108,,3933,,0,0,64,3200,INT8 (70B),Novel
8,94GB,82,,,,,,0,0,64,3200,FP8,Summarization
8,94GB,,718,718,,553,,0,0,64,3200,FP8 (70B),Summarization
8,94GB,127,,,,,,0,0,64,3200,FP16 (Base),Summarization
8,94GB,,1113,1113,,857,,0,0,64,3200,FP16 (Base) (70B),Summarization
8,94GB,86,,,,,,0,0,64,3200,INT8,Summarization
8,94GB,,754,754,,580,,0,0,64,3200,INT8 (70B),Summarization
8,94GB,118,,,,,,0,0,256,3200,FP8,Chat
8,94GB,,1028,1028,,792,,0,0,256,3200,FP8 (70B),Chat
8,94GB,182,,,,,,0,0,256,3200,FP16 (Base),Chat
8,94GB,,1594,1594,,1227,,0,0,256,3200,FP16 (Base) (70B),Chat
8,94GB,123,,,,,,0,0,256,3200,INT8,Chat
8,94GB,,1080,1080,,831,,0,0,256,3200,INT8 (70B),Chat
8,94GB,964,,,,,,0,0,256,3200,FP8,Novel
8,94GB,,8432,8432,,6493,,0,0,256,3200,FP8 (70B),Novel
8,94GB,1494,,,,,,0,0,256,3200,FP16 (Base),Novel
8,94GB,,13070,13070,,10064,,0,0,256,3200,FP16 (Base) (70B),Novel
8,94GB,1012,,,,,,0,0,256,3200,INT8,Novel
8,94GB,,8854,8854,,6818,,0,0,256,3200,INT8 (70B),Novel
8,94GB,142,,,,,,0,0,256,3200,FP8,Summarization
8,94GB,,1244,1244,,958,,0,0,256,3200,FP8 (70B),Summarization
8,94GB,221,,,,,,0,0,256,3200,FP16 (Base),Summarization
8,94GB,,1929,1929,,1485,,0,0,256,3200,FP16 (Base) (70B),Summarization
8,94GB,149,,,,,,0,0,256,3200,INT8,Summarization
8,94GB,,1307,1307,,1006,,0,0,256,3200,INT8 (70B),Summarization
