num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
4,144GB,,1065,1065,14374,745,74530,0,0,16,3600,FP8 (70B),Summarization
4,144GB,189,,,,,,0,0,16,3600,FP16 (Base),Summarization
4,144GB,,1650,1650,22279,1155,115522,0,0,16,3600,FP16 (Base) (70B),Summarization
4,144GB,105,,,,,,0,0,64,3600,FP8,Chat
4,144GB,,921,921,12432,645,64460,0,0,64,3600,FP8 (70B),Chat
4,144GB,163,,,,,,0,0,64,3600,FP16 (Base),Chat
4,144GB,,1427,1427,19269,999,99913,0,0,64,3600,FP16 (Base) (70B),Chat
4,144GB,863,,,,,,0,0,64,3600,FP8,Novel
4,144GB,,7551,7551,101939,5286,528574,0,0,64,3600,FP8 (70B),Novel
4,144GB,1338,,,,,,0,0,64,3600,FP16 (Base),Novel
4,144GB,,11704,11704,158006,8193,819290,0,0,64,3600,FP16 (Base) (70B),Novel
4,144GB,127,,,,,,0,0,64,3600,FP8,Summarization
4,144GB,,1114,1114,15042,780,77997,0,0,64,3600,FP8 (70B),Summarization
4,144GB,197,,,,,,0,0,64,3600,FP16 (Base),Summarization
4,144GB,,1727,1727,23316,1209,120895,0,0,64,3600,FP16 (Base) (70B),Summarization
4,144GB,182,,,,,,0,0,256,3600,FP8,Chat
4,144GB,,1596,1596,21548,1117,111731,0,0,256,3600,FP8 (70B),Chat
4,144GB,283,,,,,,0,0,256,3600,FP16 (Base),Chat
4,144GB,,2474,2474,33400,1732,173183,0,0,256,3600,FP16 (Base) (70B),Chat
4,144GB,1496,,,,,,0,0,256,3600,FP8,Novel
4,144GB,,13089,13089,176695,9162,916196,0,0,256,3600,FP8 (70B),Novel
4,144GB,2320,,,,,,0,0,256,3600,FP16 (Base),Novel
4,144GB,,20287,20287,273877,14201,1420103,0,0,256,3600,FP16 (Base) (70B),Novel
4,144GB,221,,,,,,0,0,256,3600,FP8,Summarization
4,144GB,,1931,1931,26073,1352,135195,0,0,256,3600,FP8 (70B),Summarization
4,144GB,342,,,,,,0,0,256,3600,FP16 (Base),Summarization
4,144GB,,2994,2994,40414,2096,209552,0,0,256,3600,FP16 (Base) (70B),Summarization
