num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
8,48GB,,2881,2881,,2593,,0,0,16,2800,FP8 (70B),Summarization
8,48GB,502,,,,,,0,0,16,2800,FP16 (Base),Summarization
8,48GB,,4390,4390,,3951,,0,0,16,2800,FP16 (Base) (70B),Summarization
8,48GB,345,,,,,,0,0,16,2800,INT8,Summarization
8,48GB,,3018,3018,,2716,,0,0,16,2800,INT8 (70B),Summarization
8,48GB,285,,,,,,0,0,64,2800,FP8,Chat
8,48GB,,2492,2492,,2243,,0,0,64,2800,FP8 (70B),Chat
8,48GB,434,,,,,,0,0,64,2800,FP16 (Base),Chat
8,48GB,,3797,3797,,3417,,0,0,64,2800,FP16 (Base) (70B),Chat
8,48GB,298,,,,,,0,0,64,2800,INT8,Chat
8,48GB,,2610,2610,,2349,,0,0,64,2800,INT8 (70B),Chat
8,48GB,2336,,,,,,0,0,64,2800,FP8,Novel
8,48GB,,20432,20432,,18389,,0,0,64,2800,FP8 (70B),Novel
8,48GB,3560,,,,,,0,0,64,2800,FP16 (Base),Novel
8,48GB,,31135,31135,,28021,,0,0,64,2800,FP16 (Base) (70B),Novel
8,48GB,2447,,,,,,0,0,64,2800,INT8,Novel
8,48GB,,21405,21405,,19265,,0,0,64,2800,INT8 (70B),Novel
8,48GB,345,,,,,,0,0,64,2800,FP8,Summarization
8,48GB,,3015,3015,,2714,,0,0,64,2800,FP8 (70B),Summarization
8,48GB,525,,,,,,0,0,64,2800,FP16 (Base),Summarization
8,48GB,,4594,4594,,4135,,0,0,64,2800,FP16 (Base) (70B),Summarization
8,48GB,361,,,,,,0,0,64,2800,INT8,Summarization
8,48GB,,3159,3159,,2843,,0,0,64,2800,INT8 (70B),Summarization
8,48GB,494,,,,,,0,0,256,2800,FP8,Chat
8,48GB,,4319,4319,,3887,,0,0,256,2800,FP8 (70B),Chat
8,48GB,752,,,,,,0,0,256,2800,FP16 (Base),Chat
8,48GB,,6581,6581,,5923,,0,0,256,2800,FP16 (Base) (70B),Chat
8,48GB,517,,,,,,0,0,256,2800,INT8,Chat
8,48GB,,4525,4525,,4072,,0,0,256,2800,INT8 (70B),Chat
8,48GB,4049,,,,,,0,0,256,2800,FP8,Novel
8,48GB,,35416,35416,,31874,,0,0,256,2800,FP8 (70B),Novel
8,48GB,6170,,,,,,0,0,256,2800,FP16 (Base),Novel
8,48GB,,53967,53967,,48570,,0,0,256,2800,FP16 (Base) (70B),Novel
8,48GB,4242,,,,,,0,0,256,2800,INT8,Novel
8,48GB,,37102,37102,,33392,,0,0,256,2800,INT8 (70B),Novel
8,48GB,598,,,,,,0,0,256,2800,FP8,Summarization
8,48GB,,5226,5226,,4703,,0,0,256,2800,FP8 (70B),Summarization
8,48GB,910,,,,,,0,0,256,2800,FP16 (Base),Summarization
8,48GB,,7963,7963,,7167,,0,0,256,2800,FP16 (Base) (70B),Summarization
8,48GB,626,,,,,,0,0,256,2800,INT8,Summarization
8,48GB,,5475,5475,,4927,,0,0,256,2800,INT8 (70B),Summarization
