num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
4,180GB,,585,585,2282,357,14046,0,0,64,4000,FP16 (Base) (70B),Chat
4,180GB,261,,,,,,0,0,64,4000,FP4,Novel
4,180GB,,2285,2285,8912,1394,54845,0,0,64,4000,FP4 (70B),Novel
4,180GB,340,,,,,,0,0,64,4000,FP8,Novel
4,180GB,,2971,2971,11586,1812,71298,0,0,64,4000,FP8 (70B),Novel
4,180GB,549,,,,,,0,0,64,4000,FP16 (Base),Novel
4,180GB,,4799,4799,18716,2927,115174,0,0,64,4000,FP16 (Base) (70B),Novel
4,180GB,39,,,,,,0,0,64,4000,FP4,Summarization
4,180GB,,337,337,1315,206,8093,0,0,64,4000,FP4 (70B),Summarization
4,180GB,50,,,,,,0,0,64,4000,FP8,Summarization
4,180GB,,438,438,1710,267,10521,0,0,64,4000,FP8 (70B),Summarization
4,180GB,81,,,,,,0,0,64,4000,FP16 (Base),Summarization
4,180GB,,708,708,2762,432,16995,0,0,64,4000,FP16 (Base) (70B),Summarization
4,180GB,55,,,,,,0,0,256,4000,FP4,Chat
4,180GB,,483,483,1884,295,11593,0,0,256,4000,FP4 (70B),Chat
4,180GB,72,,,,,,0,0,256,4000,FP8,Chat
4,180GB,,628,628,2449,383,15071,0,0,256,4000,FP8 (70B),Chat
4,180GB,116,,,,,,0,0,256,4000,FP16 (Base),Chat
4,180GB,,1014,1014,3956,619,24346,0,0,256,4000,FP16 (Base) (70B),Chat
4,180GB,453,,,,,,0,0,256,4000,FP4,Novel
4,180GB,,3961,3961,15448,2416,95064,0,0,256,4000,FP4 (70B),Novel
4,180GB,589,,,,,,0,0,256,4000,FP8,Novel
4,180GB,,5149,5149,20082,3141,123583,0,0,256,4000,FP8 (70B),Novel
4,180GB,951,,,,,,0,0,256,4000,FP16 (Base),Novel
4,180GB,,8318,8318,32441,5074,199634,0,0,256,4000,FP16 (Base) (70B),Novel
4,180GB,67,,,,,,0,0,256,4000,FP4,Summarization
4,180GB,,584,584,2280,357,14028,0,0,256,4000,FP4 (70B),Summarization
4,180GB,87,,,,,,0,0,256,4000,FP8,Summarization
4,180GB,,760,760,2963,463,18236,0,0,256,4000,FP8 (70B),Summarization
4,180GB,140,,,,,,0,0,256,4000,FP16 (Base),Summarization
4,180GB,,1227,1227,4787,749,29458,0,0,256,4000,FP16 (Base) (70B),Summarization
8,180GB,13,,,,,,0,0,1,8000,FP4,Chat
8,180GB,,118,118,460,72,2831,0,0,1,8000,FP4 (70B),Chat
8,180GB,18,,,,,,0,0,1,8000,FP8,Chat
8,180GB,,153,153,598,94,3680,0,0,1,8000,FP8 (70B),Chat
8,180GB,28,,,,,,0,0,1,8000,FP16 (Base),Chat
8,180GB,,248,248,966,151,5945,0,0,1,8000,FP16 (Base) (70B),Chat
8,180GB,111,,,,,,0,0,1,8000,FP4,Novel
8,180GB,,967,967,3772,590,23215,0,0,1,8000,FP4 (70B),Novel
8,180GB,144,,,,,,0,0,1,8000,FP8,Novel
8,180GB,,1257,1257,4904,767,30179,0,0,1,8000,FP8 (70B),Novel
8,180GB,232,,,,,,0,0,1,8000,FP16 (Base),Novel
